transaction_id,account_id,transaction_type,amount,transaction_date,channel
8935,820,Deposit,10819.62,2025/01/19,Mobile
8936,595,Deposit,20380.58,2023/10/13,ATM
8937,731,Deposit,21831.96,2024/11/19,ATM
8938,788,Deposit,19009.87,2025/07/20,ATM
8939,271,Withdrawal,49850.77,2025/04/20,ATM
8940,362,Withdrawal,3064.78,2025/06/14,ATM
8941,945,Withdrawal,14556.56,2025/07/05,Branch
8942,303,Deposit,27011.15,2023/02/02,Online
8943,728,Withdrawal,3169.25,2024/09/10,Branch
8944,358,Deposit,23829.75,2025/09/29,Mobile
8945,533,Withdrawal,4722.86,2023/10/09,Branch
8946,957,Withdrawal,48609.41,2025/02/23,Branch
8947,162,Loan Payment,29090.88,2023/08/04,ATM
8948,161,Withdrawal,31220.00,2024/04/19,Online
8949,182,Withdrawal,4274.57,2024/06/14,Online
8950,424,Withdrawal,28745.71,2024/06/12,Online
8951,193,Deposit,45586.27,2024/05/23,Online
8952,248,Loan Payment,47928.53,2024/04/17,Online
8953,707,Loan Payment,5367.32,2024/05/22,Mobile
8954,254,Withdrawal,48955.85,2025/08/16,Branch
8955,580,Deposit,31605.43,2023/07/10,ATM
8956,406,Deposit,19537.87,2025/02/27,Mobile
8957,547,Loan Payment,22755.10,2024/08/21,Online
8958,446,Loan Payment,29714.95,2023/08/06,Branch
8959,24,Withdrawal,9680.28,2025/08/23,Mobile
8960,294,Loan Payment,20207.31,2023/07/21,ATM
8961,570,Loan Payment,15016.27,2023/06/29,Online
8962,539,Deposit,37741.02,2024/09/04,Branch
8963,595,Deposit,41111.68,2025/01/17,Branch
8964,788,Deposit,18546.57,2023/09/26,Online
8965,514,Withdrawal,13850.71,2025/02/25,Mobile
8966,719,Loan Payment,39525.56,2023/12/30,ATM
8967,897,Withdrawal,20189.36,2024/05/29,ATM
8968,520,Withdrawal,40969.08,2023/10/13,Mobile
8969,187,Withdrawal,23354.15,2025/04/04,Mobile
8970,396,Deposit,45752.35,2023/04/03,Mobile
8971,618,Loan Payment,46916.38,2025/02/11,Mobile
8972,166,Withdrawal,20870.23,2025/05/14,Branch
8973,933,Deposit,3316.88,2023/06/05,Mobile
8974,122,Withdrawal,41909.83,2025/10/21,Online
8975,952,Deposit,46245.55,2024/10/04,ATM
8976,359,Loan Payment,43159.23,2024/01/20,Mobile
8977,526,Deposit,6820.34,2025/06/03,Online
8978,845,Deposit,20062.23,2024/02/26,Branch
8979,400,Loan Payment,4260.11,2024/06/14,Branch
8980,58,Deposit,11958.48,2024/07/02,Online
8981,766,Deposit,8381.07,2025/11/16,Online
8982,882,Deposit,26768.47,2025/10/11,Online
8983,819,Deposit,35146.35,2024/01/19,ATM
8984,312,Withdrawal,43495.83,2023/09/24,Online
8985,626,Deposit,1093.64,2025/06/25,Branch
8986,45,Deposit,17078.57,2025/10/22,ATM
8987,804,Deposit,49918.30,2024/01/01,Online
8988,671,Loan Payment,24198.26,2024/08/17,Branch
8989,685,Loan Payment,32045.82,2025/03/26,ATM
8990,746,Withdrawal,19309.11,2024/04/04,Branch
8991,131,Loan Payment,48241.04,2025/01/23,Online
8992,610,Loan Payment,36666.90,2024/03/28,Branch
8993,426,Loan Payment,22482.01,2025/07/25,Mobile
8994,254,Deposit,1271.34,2024/10/01,Mobile
8995,959,Withdrawal,37872.24,2025/03/11,ATM
8996,337,Deposit,28525.77,2024/05/27,Branch
8997,280,Loan Payment,43592.21,2025/08/07,Online
8998,281,Deposit,25158.05,2025/01/26,Mobile
8999,277,Withdrawal,19350.21,2023/09/23,ATM
9000,705,Loan Payment,41093.15,2025/03/13,Branch
9001,187,Loan Payment,22308.51,2025/09/13,Online
9002,940,Withdrawal,4399.28,2023/01/04,Branch
9003,201,Deposit,42987.21,2025/02/20,Mobile
9004,233,Deposit,11003.16,2023/12/22,Branch
9005,271,Loan Payment,30879.14,2024/09/22,Branch
9006,151,Withdrawal,18888.16,2023/11/24,Mobile
9007,453,Loan Payment,4461.53,2025/07/30,Online
9008,485,Withdrawal,49145.89,2024/08/01,Online
9009,712,Withdrawal,5584.34,2025/09/27,ATM
9010,922,Loan Payment,29944.62,2024/01/18,ATM
9011,478,Withdrawal,40163.07,2023/02/28,Branch
9012,743,Loan Payment,3599.13,2025/02/17,Branch
9013,346,Loan Payment,17453.10,2024/11/14,Mobile
9014,982,Loan Payment,10656.13,2025/11/22,Mobile
9015,558,Withdrawal,18229.14,2024/02/05,Branch
9016,472,Withdrawal,24207.79,2023/03/03,ATM
9017,574,Loan Payment,14183.14,2025/11/17,Online
9018,254,Deposit,2009.01,2023/08/26,ATM
9019,167,Withdrawal,28519.75,2025/07/15,Mobile
9020,756,Loan Payment,26179.45,2025/11/07,Branch
9021,944,Deposit,5877.39,2024/10/03,Mobile
9022,279,Withdrawal,8915.76,2023/12/09,Online
9023,61,Withdrawal,43600.45,2025/09/10,Branch
9024,390,Deposit,20902.17,2024/12/31,Online
9025,930,Loan Payment,35653.70,2024/04/03,Branch
9026,402,Loan Payment,2969.84,2023/12/03,Online
9027,802,Loan Payment,44153.02,2024/01/22,ATM
9028,551,Deposit,46704.63,2025/06/09,ATM
9029,167,Loan Payment,15370.33,2023/02/24,Branch
9030,658,Deposit,33188.33,2024/07/14,Online
9031,77,Withdrawal,38908.31,2025/11/01,Mobile
9032,990,Deposit,42943.15,2024/11/04,Branch
9033,655,Withdrawal,38689.19,2023/08/13,Online
9034,904,Loan Payment,47414.17,2025/11/20,Online
9035,62,Withdrawal,10427.69,2024/03/23,Mobile
9036,13,Deposit,10596.65,2023/02/11,Branch
9037,293,Loan Payment,48910.45,2024/09/07,Online
9038,680,Deposit,37199.11,2025/04/06,Online
9039,474,Loan Payment,33637.10,2024/07/30,Online
9040,149,Withdrawal,25867.50,2024/04/30,ATM
9041,689,Loan Payment,39835.04,2023/01/31,Branch
9042,857,Deposit,16144.73,2024/06/29,Online
9043,352,Deposit,37105.66,2025/11/17,Online
9044,421,Loan Payment,6765.02,2024/10/23,Online
9045,602,Deposit,8687.17,2023/05/14,Mobile
9046,100,Withdrawal,42450.54,2024/04/01,Mobile
9047,533,Loan Payment,7675.10,2023/07/26,Online
9048,549,Deposit,26247.53,2025/07/06,Mobile
9049,698,Deposit,44719.77,2024/06/10,Branch
9050,939,Withdrawal,33369.64,2024/04/02,Online
9051,19,Loan Payment,47581.14,2023/05/15,Branch
9052,111,Withdrawal,40536.43,2023/05/07,Mobile
9053,659,Withdrawal,29583.95,2025/04/24,Branch
9054,62,Deposit,22529.29,2023/03/20,Branch
9055,66,Loan Payment,39271.54,2025/08/05,Mobile
9056,520,Deposit,34131.68,2023/06/01,ATM
9057,793,Loan Payment,44048.47,2023/02/18,ATM
9058,516,Loan Payment,6356.31,2024/06/15,ATM
9059,990,Deposit,6686.81,2023/10/15,ATM
9060,331,Deposit,19381.19,2025/04/18,ATM
9061,236,Deposit,28018.17,2025/02/08,Online
9062,796,Withdrawal,12456.69,2024/01/08,Branch
9063,123,Deposit,23457.93,2023/01/21,Online
9064,49,Withdrawal,7276.77,2025/02/23,Online
9065,796,Deposit,36815.99,2024/07/17,ATM
9066,22,Withdrawal,25353.90,2023/11/13,Mobile
9067,314,Withdrawal,21666.05,2023/04/02,Mobile
9068,904,Deposit,46794.21,2024/06/22,Online
9069,781,Withdrawal,33020.78,2023/09/17,ATM
9070,662,Withdrawal,25882.33,2024/07/01,Branch
9071,227,Deposit,32051.76,2025/10/18,Mobile
9072,427,Deposit,6608.97,2023/07/24,ATM
9073,621,Deposit,8717.04,2025/03/16,Mobile
9074,906,Loan Payment,18879.78,2024/11/10,Online
9075,778,Withdrawal,49421.11,2024/09/24,Branch
9076,442,Loan Payment,29045.99,2025/04/15,Online
9077,449,Deposit,16619.12,2025/02/10,Online
9078,521,Loan Payment,5306.71,2023/12/22,ATM
9079,552,Loan Payment,48197.09,2023/12/05,Mobile
9080,652,Loan Payment,16828.62,2023/02/18,ATM
9081,242,Deposit,16003.20,2025/05/12,Mobile
9082,405,Withdrawal,11952.70,2025/10/29,ATM
9083,389,Withdrawal,48831.24,2024/10/29,Online
9084,379,Loan Payment,44875.77,2023/10/29,Mobile
9085,176,Deposit,47707.33,2024/09/16,ATM
9086,981,Withdrawal,20830.22,2025/03/07,Mobile
9087,590,Withdrawal,39592.00,2025/05/07,Online
9088,215,Deposit,49155.28,2025/06/07,Mobile
9089,189,Withdrawal,27510.83,2023/07/05,Online
9090,380,Deposit,9230.80,2025/05/27,Mobile
9091,65,Loan Payment,17565.88,2024/03/13,Branch
9092,139,Deposit,13423.97,2024/06/18,ATM
9093,614,Withdrawal,11920.25,2025/10/10,Mobile
9094,142,Withdrawal,19141.43,2023/08/10,ATM
9095,982,Loan Payment,39148.97,2025/10/20,Mobile
9096,91,Loan Payment,18086.01,2024/11/06,Online
9097,499,Deposit,2254.42,2025/07/28,ATM
9098,388,Loan Payment,35911.54,2025/04/07,ATM
9099,738,Deposit,35262.82,2025/11/23,ATM
9100,922,Withdrawal,8540.76,2025/11/07,ATM
9101,573,Deposit,18195.44,2023/05/04,Online
9102,421,Deposit,33772.54,2025/03/31,Online
9103,63,Deposit,38302.02,2024/05/06,Mobile
9104,465,Withdrawal,19670.99,2023/03/19,Online
9105,984,Deposit,44533.34,2024/05/09,ATM
9106,412,Loan Payment,15440.05,2023/12/24,Branch
9107,305,Loan Payment,38095.82,2023/07/17,ATM
9108,603,Withdrawal,39440.72,2023/02/04,Mobile
9109,556,Deposit,1716.71,2023/03/01,Mobile
9110,347,Deposit,49227.72,2025/09/17,Online
9111,849,Loan Payment,8643.75,2024/10/17,Online
9112,41,Deposit,20006.26,2025/05/07,Branch
9113,437,Withdrawal,27656.55,2023/08/01,ATM
9114,868,Deposit,37118.34,2023/01/04,ATM
9115,739,Loan Payment,18110.27,2025/09/23,Branch
9116,286,Withdrawal,49893.09,2024/10/08,Branch
9117,321,Deposit,8126.68,2025/03/19,ATM
9118,812,Deposit,1892.99,2024/03/13,ATM
9119,88,Withdrawal,29575.04,2025/05/15,Branch
9120,392,Withdrawal,2164.20,2024/12/03,Online
9121,383,Deposit,11694.34,2023/03/24,Online
9122,939,Withdrawal,45719.06,2024/04/20,Branch
9123,282,Deposit,29961.49,2024/02/29,Mobile
9124,567,Deposit,16262.19,2023/01/22,ATM
9125,628,Loan Payment,23756.93,2023/02/10,ATM
9126,999,Withdrawal,8923.03,2023/08/19,Mobile
9127,71,Withdrawal,1306.99,2024/02/17,Branch
9128,769,Deposit,22331.22,2023/12/07,Online
9129,707,Loan Payment,41698.55,2025/11/03,ATM
9130,910,Withdrawal,7548.43,2023/05/06,ATM
9131,652,Loan Payment,5681.85,2025/04/03,Mobile
9132,660,Deposit,4873.01,2023/03/18,ATM
9133,340,Deposit,11322.71,2022/12/25,Online
9134,725,Withdrawal,35209.72,2024/12/28,Online
9135,97,Loan Payment,7139.19,2023/07/16,Online
9136,173,Loan Payment,45943.04,2024/04/06,Branch
9137,671,Deposit,44868.74,2023/11/12,Online
9138,33,Withdrawal,5870.11,2024/03/04,Mobile
9139,814,Withdrawal,36694.59,2025/05/21,Online
9140,655,Withdrawal,42050.34,2025/02/02,Online
9141,649,Deposit,32286.77,2022/12/19,Mobile
9142,531,Deposit,16311.81,2025/07/08,Online
9143,577,Deposit,19933.21,2023/12/06,Mobile
9144,132,Deposit,23311.62,2024/06/27,Online
9145,476,Loan Payment,39499.58,2025/11/07,Mobile
9146,494,Deposit,9267.16,2025/07/20,ATM
9147,187,Withdrawal,31142.28,2023/10/17,Online
9148,163,Deposit,9795.38,2024/05/03,Branch
9149,843,Loan Payment,11956.39,2025/05/07,ATM
9150,781,Withdrawal,24669.84,2024/10/16,ATM
9151,800,Withdrawal,30561.40,2023/05/28,Mobile
9152,589,Withdrawal,39379.11,2024/11/04,Branch
9153,64,Deposit,1384.08,2024/09/18,Online
9154,858,Deposit,26669.56,2025/02/06,Mobile
9155,689,Withdrawal,8684.39,2024/11/10,Mobile
9156,558,Withdrawal,34831.53,2025/01/09,Online
9157,358,Loan Payment,6645.49,2023/04/16,Mobile
9158,487,Loan Payment,3323.94,2024/10/03,ATM
9159,905,Deposit,36475.03,2024/02/17,Mobile
9160,129,Loan Payment,34900.09,2025/01/20,ATM
9161,164,Withdrawal,38838.90,2024/03/20,Online
9162,416,Deposit,38224.04,2025/02/22,ATM
9163,171,Deposit,31973.19,2024/08/14,Branch
9164,323,Deposit,14083.71,2024/10/10,Online
9165,522,Withdrawal,22833.80,2023/07/05,Mobile
9166,480,Loan Payment,12350.30,2025/04/25,Branch
9167,693,Deposit,32560.08,2023/11/25,ATM
9168,954,Withdrawal,44273.09,2025/08/28,Branch
9169,779,Deposit,29088.66,2023/10/17,Branch
9170,941,Loan Payment,4183.67,2025/05/22,ATM
9171,827,Withdrawal,2482.73,2025/10/07,ATM
9172,579,Withdrawal,41056.79,2023/08/29,Branch
9173,784,Deposit,10810.79,2022/12/18,Branch
9174,237,Loan Payment,49485.14,2024/02/19,Online
9175,335,Loan Payment,27988.76,2025/09/10,Branch
9176,571,Withdrawal,40718.31,2024/08/23,Mobile
9177,275,Withdrawal,6902.19,2023/06/04,ATM
9178,648,Deposit,26220.71,2025/03/01,ATM
9179,453,Loan Payment,5449.70,2023/10/06,Online
9180,103,Loan Payment,4947.07,2025/10/04,Branch
9181,168,Loan Payment,13754.01,2023/03/10,Online
9182,872,Deposit,13721.64,2024/03/12,Online
9183,940,Withdrawal,22518.43,2025/05/05,ATM
9184,517,Loan Payment,13528.22,2024/05/22,Online
9185,321,Deposit,31188.45,2024/10/23,Online
9186,961,Loan Payment,31992.81,2025/03/17,Online
9187,710,Deposit,25008.02,2024/05/10,Mobile
9188,718,Deposit,17609.30,2023/03/30,ATM
9189,732,Withdrawal,39447.69,2025/03/21,Branch
9190,565,Deposit,15577.13,2025/03/30,Mobile
9191,996,Loan Payment,24666.66,2023/01/03,Online
9192,477,Withdrawal,13719.01,2023/11/02,ATM
9193,393,Loan Payment,42394.02,2024/11/18,Online
9194,581,Loan Payment,25864.07,2023/02/25,Branch
9195,736,Deposit,7601.74,2025/02/18,Branch
9196,604,Withdrawal,14006.44,2023/10/21,Mobile
9197,768,Withdrawal,31753.22,2023/04/11,Online
9198,157,Withdrawal,31079.78,2023/08/28,ATM
9199,727,Deposit,38566.87,2024/03/04,Online
9200,184,Deposit,18371.86,2025/10/07,Mobile
9201,549,Withdrawal,17370.45,2023/09/16,Branch
9202,34,Loan Payment,42763.39,2024/05/04,Branch
9203,241,Withdrawal,45237.27,2025/08/28,Branch
9204,679,Deposit,25217.37,2024/12/30,Mobile
9205,150,Deposit,13112.61,2023/11/28,ATM
9206,403,Withdrawal,43526.73,2025/09/07,Branch
9207,452,Loan Payment,5493.82,2025/08/19,Online
9208,936,Withdrawal,38746.54,2025/11/01,Online
9209,285,Loan Payment,3630.63,2023/08/07,Branch
9210,595,Loan Payment,29348.94,2023/01/30,ATM
9211,115,Withdrawal,33339.47,2023/05/21,Branch
9212,38,Loan Payment,33645.55,2023/02/01,Mobile
9213,824,Withdrawal,22817.05,2023/12/03,ATM
9214,490,Deposit,8104.29,2025/03/15,Mobile
9215,991,Loan Payment,19791.74,2023/08/29,Mobile
9216,483,Withdrawal,11497.70,2024/03/09,ATM
9217,948,Withdrawal,15606.74,2023/02/12,Online
9218,625,Loan Payment,22927.85,2025/10/19,Branch
9219,134,Withdrawal,44559.22,2023/01/16,Mobile
9220,903,Loan Payment,44633.43,2023/12/25,Online
9221,891,Deposit,40308.16,2024/11/25,Mobile
9222,13,Deposit,32170.14,2025/07/28,Online
9223,579,Loan Payment,33988.27,2025/11/15,Branch
9224,981,Withdrawal,25727.35,2025/09/22,Mobile
9225,784,Loan Payment,40712.67,2024/11/13,Mobile
9226,872,Deposit,19533.74,2023/11/25,Online
9227,921,Loan Payment,7334.95,2025/12/12,Mobile
9228,326,Withdrawal,48573.29,2023/02/18,ATM
9229,513,Deposit,9590.13,2024/12/21,Mobile
9230,842,Loan Payment,39702.13,2023/08/06,ATM
9231,423,Withdrawal,37801.62,2023/07/08,ATM
9232,915,Withdrawal,17252.52,2025/01/21,ATM
9233,107,Withdrawal,6837.21,2025/06/04,Online
9234,202,Loan Payment,29267.77,2022/12/24,Branch
9235,168,Loan Payment,24871.82,2025/07/19,Mobile
9236,853,Loan Payment,3241.02,2023/02/15,Online
9237,691,Loan Payment,46071.29,2025/06/01,ATM
9238,29,Loan Payment,28776.67,2025/02/05,Mobile
9239,629,Deposit,20591.82,2023/08/16,Online
9240,697,Withdrawal,46057.39,2024/03/28,ATM
9241,417,Withdrawal,36822.40,2025/10/09,Branch
9242,1000,Deposit,27537.19,2023/05/29,ATM
9243,392,Deposit,48107.22,2025/07/03,ATM
9244,739,Loan Payment,33768.04,2024/06/20,Online
9245,270,Deposit,22796.54,2023/03/29,ATM
9246,873,Withdrawal,41879.19,2025/01/24,Branch
9247,771,Withdrawal,49914.56,2025/11/10,Branch
9248,101,Loan Payment,46157.09,2024/07/09,Branch
9249,588,Loan Payment,46821.09,2025/03/20,Online
9250,309,Withdrawal,29383.97,2024/07/30,Mobile
9251,989,Loan Payment,24385.59,2023/12/21,Mobile
9252,980,Loan Payment,32435.73,2025/05/19,Mobile
9253,280,Deposit,1093.78,2023/11/18,Online
9254,603,Withdrawal,7062.63,2024/04/30,Mobile
9255,89,Deposit,38662.96,2024/06/01,Online
9256,881,Loan Payment,38372.59,2023/08/30,Branch
9257,419,Deposit,21670.11,2024/08/10,Branch
9258,344,Withdrawal,33804.24,2024/03/17,Branch
9259,56,Withdrawal,21512.40,2024/06/09,ATM
9260,784,Withdrawal,34325.86,2024/06/18,Online
9261,801,Loan Payment,16289.85,2025/04/25,Mobile
9262,125,Withdrawal,31630.30,2024/08/17,Online
9263,812,Withdrawal,30109.20,2025/04/01,Branch
9264,72,Withdrawal,25247.93,2025/04/18,Mobile
9265,719,Loan Payment,25234.41,2025/01/25,ATM
9266,197,Withdrawal,46888.13,2023/01/18,Branch
9267,703,Withdrawal,28998.37,2023/01/14,ATM
9268,654,Withdrawal,8102.02,2024/11/14,Mobile
9269,373,Deposit,49905.92,2025/01/29,Mobile
9270,323,Deposit,31503.41,2024/12/08,Branch
9271,254,Withdrawal,43875.18,2025/03/11,Mobile
9272,336,Withdrawal,39694.12,2023/11/03,Branch
9273,927,Deposit,12470.75,2023/07/22,Branch
9274,494,Loan Payment,49130.13,2025/07/27,Mobile
9275,239,Deposit,21493.80,2025/06/09,Branch
9276,3,Loan Payment,42562.82,2025/06/23,ATM
9277,75,Withdrawal,48593.58,2023/07/31,ATM
9278,356,Loan Payment,13896.51,2025/02/07,Mobile
9279,303,Loan Payment,24709.00,2024/04/06,Online
9280,624,Deposit,18252.47,2023/03/01,ATM
9281,823,Loan Payment,23990.51,2023/02/15,Branch
9282,100,Deposit,27026.07,2023/09/19,Mobile
9283,744,Deposit,5161.26,2024/05/03,Mobile
9284,696,Loan Payment,43326.46,2023/12/29,Online
9285,239,Deposit,5114.38,2023/11/17,Mobile
9286,215,Withdrawal,17143.05,2023/10/17,Branch
9287,87,Withdrawal,1885.61,2023/10/09,Mobile
9288,321,Loan Payment,19863.59,2024/11/06,Branch
9289,429,Deposit,37437.36,2025/08/07,Online
9290,236,Loan Payment,28645.09,2024/09/10,Branch
9291,516,Withdrawal,3719.39,2024/07/15,Mobile
9292,419,Loan Payment,30361.74,2023/07/19,Online
9293,918,Deposit,26184.39,2024/12/30,Branch
9294,477,Withdrawal,15124.47,2025/01/27,Online
9295,720,Withdrawal,44452.08,2025/04/06,Mobile
9296,991,Withdrawal,15013.41,2023/09/10,Online
9297,835,Loan Payment,41541.57,2025/11/30,Branch
9298,83,Loan Payment,39594.95,2023/04/13,Online
9299,441,Deposit,15021.82,2023/07/21,Branch
9300,371,Withdrawal,29206.36,2023/08/16,Mobile
9301,617,Loan Payment,14916.81,2023/09/18,Mobile
9302,456,Deposit,41428.83,2023/09/10,ATM
9303,465,Withdrawal,16201.41,2024/04/06,Branch
9304,704,Withdrawal,32528.73,2023/06/03,Branch
9305,787,Loan Payment,42256.90,2025/01/30,Mobile
9306,742,Withdrawal,14727.24,2023/12/19,Mobile
9307,849,Withdrawal,28401.33,2024/05/13,ATM
9308,37,Deposit,4088.82,2024/08/16,Branch
9309,186,Deposit,40942.75,2024/03/29,Branch
9310,497,Withdrawal,9665.80,2023/08/28,Online
9311,769,Withdrawal,7540.89,2023/02/04,Mobile
9312,861,Loan Payment,38012.13,2023/09/02,Branch
9313,402,Loan Payment,15582.64,2024/04/24,Mobile
9314,991,Withdrawal,45789.14,2023/06/25,Mobile
9315,553,Loan Payment,14567.57,2025/04/18,Online
9316,19,Loan Payment,8340.87,2023/10/01,ATM
9317,210,Loan Payment,4873.91,2025/07/07,Online
9318,309,Withdrawal,32819.72,2025/02/21,Online
9319,370,Deposit,21996.75,2025/10/26,Branch
9320,648,Withdrawal,37518.66,2025/08/31,ATM
9321,831,Deposit,24903.08,2023/11/23,Online
9322,151,Deposit,37859.09,2024/11/13,Branch
9323,848,Deposit,40833.98,2024/10/16,Online
9324,269,Withdrawal,49245.17,2024/04/08,ATM
9325,543,Loan Payment,11168.88,2024/03/06,ATM
9326,772,Withdrawal,16009.39,2025/10/16,ATM
9327,70,Loan Payment,15945.56,2024/12/27,Online
9328,582,Withdrawal,19450.77,2024/05/07,Online
9329,959,Loan Payment,18615.97,2025/09/27,Mobile
9330,458,Loan Payment,9581.76,2024/02/28,Branch
9331,344,Withdrawal,3691.06,2025/10/03,ATM
9332,559,Deposit,29946.90,2024/04/13,Mobile
9333,373,Deposit,44981.62,2024/11/02,ATM
9334,130,Deposit,14138.65,2023/05/09,ATM
9335,159,Loan Payment,11977.02,2025/06/24,ATM
9336,388,Deposit,42577.33,2024/10/15,ATM
9337,235,Loan Payment,16031.96,2025/03/19,ATM
9338,388,Loan Payment,16265.28,2023/04/16,Branch
9339,727,Deposit,30370.55,2024/07/30,Mobile
9340,556,Withdrawal,10895.67,2024/02/08,Branch
9341,942,Withdrawal,30014.75,2023/03/01,Branch
9342,316,Withdrawal,4730.24,2025/08/23,Branch
9343,669,Deposit,27419.21,2025/02/20,Mobile
9344,694,Loan Payment,13709.97,2024/12/17,Online
9345,136,Withdrawal,20585.43,2025/10/21,ATM
9346,502,Withdrawal,39008.06,2023/04/24,Branch
9347,518,Withdrawal,2679.85,2024/02/06,ATM
9348,65,Withdrawal,12023.20,2024/08/13,Mobile
9349,616,Loan Payment,25227.21,2024/10/12,ATM
9350,94,Loan Payment,33746.28,2022/12/30,Branch
9351,143,Withdrawal,1556.39,2024/09/05,Online
9352,69,Loan Payment,49045.27,2024/08/19,Branch
9353,250,Loan Payment,41285.14,2024/12/15,Mobile
9354,962,Withdrawal,31025.69,2025/06/16,Branch
9355,771,Deposit,38561.83,2025/05/08,Online
9356,102,Withdrawal,14458.32,2023/02/04,Mobile
9357,418,Withdrawal,45201.93,2023/12/20,Mobile
9358,276,Loan Payment,42738.75,2024/02/20,ATM
9359,287,Deposit,7935.20,2025/11/06,Online
9360,500,Loan Payment,39836.23,2024/06/12,Branch
9361,577,Loan Payment,16595.01,2023/09/23,ATM
9362,974,Withdrawal,39813.96,2023/01/15,ATM
9363,832,Deposit,1445.97,2023/08/03,Online
9364,333,Deposit,17702.57,2025/10/24,ATM
9365,158,Deposit,43574.52,2023/06/09,ATM
9366,384,Deposit,40211.29,2024/07/30,Branch
9367,110,Deposit,19831.97,2024/03/20,Mobile
9368,163,Withdrawal,22557.76,2024/11/27,ATM
9369,234,Deposit,33647.32,2024/08/31,ATM
9370,210,Deposit,29901.45,2023/08/06,Online
9371,869,Deposit,20360.89,2024/07/28,Branch
9372,239,Deposit,33665.75,2025/10/31,Mobile
9373,15,Withdrawal,44439.15,2024/07/27,Branch
9374,564,Withdrawal,18170.86,2023/11/27,Mobile
9375,864,Loan Payment,12717.36,2023/05/10,Online
9376,429,Loan Payment,30975.88,2024/07/09,Online
9377,205,Withdrawal,24762.58,2023/02/02,Online
9378,892,Deposit,13501.59,2024/06/05,Mobile
9379,614,Withdrawal,24478.97,2024/04/28,ATM
9380,528,Withdrawal,4222.72,2024/06/16,ATM
9381,387,Deposit,42666.88,2023/03/27,ATM
9382,275,Loan Payment,32233.28,2023/12/07,Mobile
9383,136,Deposit,16927.53,2023/03/25,Mobile
9384,230,Deposit,15815.34,2023/11/28,Mobile
9385,315,Deposit,8767.59,2023/03/12,ATM
9386,627,Loan Payment,7035.60,2025/01/20,ATM
9387,789,Deposit,18313.87,2023/06/19,Mobile
9388,866,Withdrawal,46040.91,2025/01/25,Online
9389,825,Deposit,24590.40,2023/01/30,Mobile
9390,581,Loan Payment,9026.13,2025/01/11,ATM
9391,560,Withdrawal,5346.72,2023/09/17,Mobile
9392,357,Loan Payment,20988.31,2023/10/13,Mobile
9393,116,Loan Payment,27654.33,2024/12/23,Branch
9394,423,Withdrawal,47716.63,2023/04/26,Branch
9395,488,Loan Payment,11149.98,2024/08/21,Mobile
9396,669,Deposit,41971.03,2025/03/31,Mobile
9397,375,Deposit,25581.79,2023/07/28,Online
9398,620,Loan Payment,34359.81,2024/01/04,ATM
9399,530,Loan Payment,49831.50,2023/05/11,Branch
9400,91,Deposit,28704.62,2023/12/28,ATM
9401,770,Deposit,7153.31,2023/03/15,Online
9402,104,Deposit,43523.71,2025/03/19,Branch
9403,448,Loan Payment,11729.18,2025/02/17,Online
9404,409,Withdrawal,23216.43,2023/12/21,Online
9405,422,Withdrawal,23771.67,2025/07/17,Mobile
9406,234,Deposit,22808.77,2023/12/06,ATM
9407,401,Deposit,1841.28,2024/01/07,Mobile
9408,532,Withdrawal,8931.66,2025/11/13,Online
9409,608,Deposit,32990.24,2024/05/27,Branch
9410,719,Loan Payment,13641.95,2023/07/03,Branch
9411,961,Deposit,10385.38,2024/12/09,ATM
9412,986,Withdrawal,37762.71,2025/06/07,Branch
9413,307,Deposit,40613.12,2023/03/12,Online
9414,803,Loan Payment,35406.27,2025/12/02,Branch
9415,63,Loan Payment,43925.07,2022/12/22,Online
9416,955,Deposit,44943.18,2025/09/01,ATM
9417,454,Loan Payment,17164.90,2025/04/14,Mobile
9418,691,Withdrawal,33420.00,2025/08/22,Online
9419,101,Loan Payment,37767.07,2023/10/19,Branch
9420,269,Loan Payment,44469.62,2025/08/06,ATM
9421,639,Loan Payment,35825.88,2025/08/15,ATM
9422,518,Deposit,46156.93,2023/08/30,Mobile
9423,729,Deposit,31981.00,2024/01/27,ATM
9424,521,Deposit,38288.23,2024/02/12,Mobile
9425,918,Loan Payment,5680.54,2025/03/26,Online
9426,793,Withdrawal,9036.62,2025/05/21,Branch
9427,150,Loan Payment,2793.21,2023/07/11,Mobile
9428,343,Withdrawal,3165.09,2025/01/20,Mobile
9429,789,Deposit,26655.39,2024/01/11,Mobile
9430,322,Loan Payment,35548.71,2024/11/25,Online
9431,886,Loan Payment,23929.09,2023/03/08,Online
9432,289,Loan Payment,7519.08,2024/09/22,Mobile
9433,793,Loan Payment,40568.91,2024/12/21,Mobile
9434,673,Deposit,6686.35,2023/02/22,Online
9435,199,Withdrawal,49417.69,2023/10/13,Online
9436,567,Loan Payment,3694.03,2024/02/22,Online
9437,20,Deposit,39209.00,2023/12/03,ATM
9438,397,Loan Payment,8262.04,2024/08/17,Mobile
9439,237,Loan Payment,28154.90,2024/03/16,Mobile
9440,467,Withdrawal,9171.50,2024/07/06,ATM
9441,148,Withdrawal,19386.32,2024/08/31,Mobile
9442,588,Loan Payment,47625.53,2023/02/27,Mobile
9443,656,Loan Payment,31355.46,2025/12/16,Mobile
9444,291,Loan Payment,38423.48,2024/05/17,Online
9445,256,Withdrawal,26259.63,2025/03/10,Mobile
